nct_id,brief_title,official_title,brief_summary,detailed_description,overall_status,why_stopped,start_date,completion_date,primary_completion_date,study_type,phases,allocation,intervention_model,masking,primary_purpose,enrollment_count,enrollment_type
NCT02760160,Dietary Prevention of Photodamage in Skin With Grapes,Dietary Prevention of Photodamage in Skin With Grapes: A Human Clinical Study,To assess the effect of orally administered grape powder on the sunburn reaction in humans.,"To determine whether oral grape powder will result in a reduction in biomarkers associated with basal cell carcinomas (BCCs) and squamous cell carcinomas (SCCs). Biomarkers taken from non-sun-exposed skin and UV-exposed skin before and after treatment will be compared.

The ultimate goal of this study will be to generate new knowledge of the photoprotective effect of grape powder on UV exposure. The results may be employed as the basis for a larger clinical trial to evaluate the potential of grapes to prevent non-melanoma skin cancers (NMSCs) and sun damage.",COMPLETED,,2015-10,2018-09-27,2018-09-27,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,TREATMENT,18,ACTUAL
NCT00581360,Phase II Trial of Doxorubicin and Bortezomib in Patients With Incurable Adenoid Cystic Carcinoma of the Head and Neck,Phase II Trial of Doxorubicin and Bortezomib in Patients With Incurable Head and Neck Adenoid Cystic Carcinoma,"This is a Phase II trial non-randomized study to evaluate the objective response rate and stable disease rate (primary endpoints), progression-free survival, overall survival and toxicities with the combination of doxorubicin and bortezomib in patients with incurable head and neck adenoid cystic carcinoma. Also, we plan to collect tumor tissue from previous diagnostic procedures and baseline blood specimens for future correlative studies.","Patients will be treated with bortezomib 1.3 mg/m2, intravenously on days 1, 4, 8 and 11, and doxorubicin 20 mg/m2, intravenously on days 1 and 8, every 21 days. Zinecard will be added at the 8th cycle and all subsequent cycles with doxorubicin. After the completion of 14 cycles, if there is no progression, bortezomib once a week at a dose of 1.6 mg/m2 on days 1,8,15, every 28 days, will be administered alone. Treatment will continue unless disease progression or intolerable toxicity emerges (see section 5 for detailed treatment plan and dose modifications).",COMPLETED,,2007-11,2011-06,2011-06,INTERVENTIONAL,PHASE2,NA,SINGLE_GROUP,NONE,TREATMENT,10,ACTUAL
NCT00509860,Irinotecan (Camptosar) in Patients With Advanced Sarcomas,A Phase II Study of Irinotecan (Camptosar) in Patients With Advanced Sarcomas,"Primary Objectives:

1. To determine the efficacy of the topoisomerase I (topo I) inhibitor irinotecan, delivered via a low-dose protracted schedule to patients with advanced sarcoma.
2. To determine the toxicity profile of irinotecan, using a protracted schedule, in this pretreated patient population.","Irinotecan is a chemotherapy drug that fights cancer by interfering with the cancer cells' ability to divide and grow.

Before treatment starts, you will be asked questions about your health and have a complete physical exam. You will have an electrocardiogram (ECG - a test that measures the electrical activity of the heart). You will have computed tomography (CT) scans and x-rays to check on the status of the disease. If your doctor feels it is necessary, you may also have a magnetic resonance imaging (MRI). Women who are able to have children must have a negative blood or urine pregnancy test.

During treatment, you will receive irinotecan by vein over one hour, once a day for 5 days in a row. This will be followed by 2 days of no study drug treatment, then 5 more days of treatment with irinotecan. This 12-day period will be followed by 9 days of rest (no study drug). This 21-day period is called a cycle of therapy. You will continue to receive treatment (cycles repeated) as long as the disease does not get worse or until maximal shrinkage of the cancer. Treatment may be taken on an outpatient basis.

During treatment, you will have blood collected (1-2 teaspoons) once a week for routine tests. At least once every cycle of treatment (3 weeks) you will have a physical exam and be asked questions about you health.

After the first 2 cycles, the disease will be re-evaluated. You will have blood tests (1-2 teaspoons), x-rays, and CT scans. If your doctor feels it is necessary, you may also have a MRI. This re-evaluation will be repeated every 4 cycles.

If the disease gets worse or you experience any intolerable side effects, you will be taken off the study and your doctor will discuss other treatment options with you.

Your doctor may choose to follow up with long-term exams at his/her discretion.

This is an investigational study. Irinotecan is FDA approved and is commercially available. Up to 60 participants will take part in this study. All will be enrolled at M. D. Anderson.",COMPLETED,,2003-03,2012-01,2007-08,INTERVENTIONAL,PHASE2,NA,SINGLE_GROUP,NONE,TREATMENT,38,ACTUAL
NCT02207660,"Cisplatin Plus One-Day 24-hour Infusion of High-Dose 5-Fluorouracil for Stage IVB, Recurrent or Metastatic Carcinoma of the Uterine Cervix","Cisplatin Plus One Day 24 Hour Infusion of High-Dose 5-Fluorouracil for Stage IVB, Recurrent or Metastatic Carcinoma of the Uterine Cervix.","Objectives: To evaluate the effectiveness and toxicity of the combination of infusional cisplatin and 24-hour infusion of high-dose fluorouracil plus leucovorin (P-HDFL) repeatedly every 21 days for the treatment of stage IVB, recurrent or metastatic carcinoma of cervix.

Methods: The medical records of all patients with stage IVB, recurrent or metastatic cervical cancer who were treated with P-HDFL regimen between January 2005 and December 2009 at National Taiwan University Hospital were reviewed.

Expected results: Investigators will identify the effectiveness and toxicity of the combination of infusional cisplatin and 24-hour infusion of high-dose fluorouracil plus leucovorin (P-HDFL) repeatedly every 21days for the treatment of stage IVB, recurrent or metastatic carcinoma of cervix.","The medical records for all patients with advanced, metastatic or recurrent cervical cancer who were treated with P-HDFL regimen between January 2005 and December 2009 at National Taiwan University Hospital were reviewed. Recurrences were confirmed by histopathologic examinations. Cases of recurrent cervical cancer, who undergoing salvage surgery and receiving P-HDFL as adjuvant therapy, were excluded from this study. The general principles for patients schedule for P-HDFL regimen treatment were as followings: patients must have had white cell count \> 3000/mm3, platelet count \> 100000/mm3, a normal serum creatinine (≦1.5 mg/dL) or a measured creatinine clearance (\[urine creatinine level (mg/dL) X 24-hr urine amount (mL)\]/\[serum creatinine level (mg/dL) X 1,440 min\]) of ≧ 40 mL/min \[12,15\], total bilirubin ≦ 2 mg/dL, and transaminase (≦3X the upper normal limits). Also, patients needed to have measurable disease by radiographic studies (plain X-ray, CT or MRI scans), no serious active underlying medical issues, and Eastern Cooperative Oncology Group (ECOG) performance status of 0 to 2. The ethical approval for this retrospective study was obtained from our research ethics committee in this hospital.

The P-HDFL regimen was given as follows: In each 21-day cycle, patients received 24-hour infusions of cisplatin at 45 or 50 mg/m2 and 5-FU 2,600mg/m2 plus leucovorin 300 mg/m2 intravenous 24-hour infusion on Day 1. Normal saline hydration (≧1000 mL), dexamethasone, and antiemetics (ondansetron or granisetron) were given prophylactically before each dose of cisplatin.

Physical examination, survey of adverse reactions and hemogram checkup of patients were performed before administering each dose of the P-HDFL treatment. Tumor response and toxicity were evaluated according to the World Health Organization criteria \[16\]. A complete response (CR) was defined as the disappearance of all measurable disease for at least 4 weeks. A partial response (PR) was defined as a 50% or more reduction in the products of each measurable lesion for at least 4 weeks. Progressive disease (PD) was defined as a 25% or more increase in the size of one or more measurable lesions or the appearance of new lesions. Stable disease (SD) was defined as any condition not meeting any the above criteria.

Progression-free survival was measured from the first date of chemotherapy to the date of documented disease progression, death of other causes or last contact. Overall survival was measured from the first date of chemotherapy to death or last contact. Progression-free survival and overall survival were estimated by using the method of Kaplan-Meier.",COMPLETED,,2014-07,2015-01,2015-01,OBSERVATIONAL,,,,,,30,ACTUAL
NCT01928160,Pemetrexed Disodium and Carboplatin or Cisplatin With or Without Erlotinib Hydrochloride in Treating Patient With Stage IV Non-Small Cell Lung Cancer Resistant to First-Line Therapy With Erlotinib Hydrochloride or Gefitinib,"A Randomized Open-Label Phase II Trial of Pemetrexed and a Platinum (Carboplatin or Cisplatin) With or Without Erlotinib in Patients With Non-Small Cell Lung Cancer Harboring Activating Epidermal Growth Factor Receptor Mutations and Acquired Resistance to First-Line EGFR TKIs, Erlotinib or Gefitinib","This randomized phase II trial studies how well pemetrexed disodium and carboplatin or cisplatin with or without erlotinib hydrochloride work in treating patients with epidermal growth factor receptor (EGFR) mutant positive stage IV non-small cell lung cancer and acquired resistance to first-line therapy with erlotinib hydrochloride or gefitinib. In patients that develop resistance to first-line therapy with EGFR tyrosine kinase inhibitors (TKIs) the drug is usually stopped and the patient is switched to chemotherapy. Drugs used in chemotherapy, such as pemetrexed disodium, carboplatin, and cisplatin, work in different ways to stop the growth of tumor cells, either by killing the cells or by stopping them from dividing. Erlotinib hydrochloride may stop the growth of tumor cells by blocking some of the enzymes needed for cell growth. It is not yet known whether pemetrexed disodium and carboplatin or cisplatin is more effective with or without erlotinib hydrochloride in treating patients with EGFR mutant non-small cell lung cancer and acquired resistance to EGFR TKIs.","PRIMARY OBJECTIVES:

I. To compare the effects of chemotherapy plus erlotinib (erlotinib hydrochloride) vs. chemotherapy alone on progression-free survival (PFS) in non-small cell lung cancer (NSCLC) patients harboring activating endothelial growth factor receptor (EGFR) mutations who developed acquired resistance to first-line therapy with erlotinib or gefitinib.

SECONDARY OBJECTIVES:

I. To determine the overall survival (OS) and response rate in this patient population.

II. To assess the safety of erlotinib in combination with chemotherapy in this patient population.

TERTIARY OBJECTIVES:

I. To determine whether presence of the T790M resistance mutation can be used to predict which patients will benefit from the addition of erlotinib to chemotherapy.

II. To determine if patients with NSCLC harboring activating EGFR mutations who develop acquired resistance to EGFR tyrosine-kinase inhibitors (TKIs) develop additional mutations/genetic alterations on progression.

III. To determine whether any additional biomarkers (e.g., mesenchymal-epithelial transition \[MET\] amplification, EGFR mutations detected in circulating free deoxyribonucleic acid \[DNA\]) predict response to second-line therapy in this patient population.

IV. To determine progression-free survival (PFS) in patients on the chemotherapy alone arm who crossed over to erlotinib after progression as compared to patients on the combination chemotherapy arm (erlotinib plus chemotherapy) who switched to chemotherapy of choice (without erlotinib) after progression.

OUTLINE: Patients are randomized to 1 of 2 treatment arms.

ARM I: Patients receive erlotinib hydrochloride orally (PO) once daily (QD) on days 1-21, pemetrexed disodium intravenously (IV) and carboplatin IV or cisplatin IV on day 1. Treatment repeats every 21 days for 4 courses. Patients then receive maintenance erlotinib hydrochloride orally (PO) once daily (QD) on days 1-21 and pemetrexed disodium IV on day 1. Courses repeat every 21 days in the absence of disease progression or unacceptable toxicity.

ARM II: Patients receive pemetrexed disodium and carboplatin or cisplatin as in Arm I. Treatment repeats every 21 days for 4 courses. Patients then receive maintenance pemetrexed disodium as in Arm I. Courses repeat every 21 days in the absence of disease progression or unacceptable toxicity.

After completion of study treatment, patients are followed until death.",WITHDRAWN,study not accruing,2014-06,2015-03,2015-03,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,NONE,TREATMENT,0,ACTUAL
NCT01175460,S-1 Plus Nedaplatin With Concurrent Radiotherapy for Advanced Esophageal Cancer,Phase I Study of S-1 Plus Nedaplatin With Concurrent Radiotherapy for Advanced Esophageal Cancer,"Patients with advanced esophageal cancer will receive thoracic radiation therapy 60Gy over 30 fractions,and concurrent with s-1 and nedaplatin.","Purpose: To determine the maximum tolerated dose (MTD) and recommended dose (RD) of S-1 in combination with nedaplatin and thoracic radiotherapy in patients with advanced esophageal Cancer.

Methods: Thoracic radiation therapy was administered in 2Gy fractions five times weekly to a total dose of 60 Gy.Concurrently, nedaplatin was given at a fixed dose of 75 mg/m2 on Days 1, and s-1 was given on Days 1-14,repeated every 4 weeks for four cycles. The dose of s-1 was initially 60 mg/m2/day and gradually increased to determine the MTD and RD of this regimen.",COMPLETED,,2010-01,2011-01,2011-01,INTERVENTIONAL,PHASE1,NON_RANDOMIZED,SINGLE_GROUP,NONE,TREATMENT,15,ACTUAL
NCT03902860,"Measurement of the Skin Sympathetic Nerve Activity During Stellate, Thoracic, and Lumbar Sympathetic Ganglia Block","Recording Sympathetic Nerve Activity From the Skin During Stellate, Thoracic, and Lumbar Sympathetic Ganglia Block : a Pilot Study","Sympathetic nerve activity can be measured transcutaneously in awake patients by computer-based filtering of raw signal obtained via skin leads attached on the chest and the right arm. Electrocardiogram can be removed by applying a high-pass filter setting of 150 Hz. Electromyogram can be filtered by applying a high-pass filter setting of 500 Hz or a band-pass filter setting of 500-1000 Hz.

Currently, the therapeutic effect of stellate, thoracic, and lumbar sympathetic ganglia block (SGB, TSGB, and LSGB, respectively) in patients with chronic pain is generally evaluated by using thermogram/thermography (change in temperature of the upper or lower extremeties) or questionnaire-based scoring.

However, it is not known whether the skin sympathetic nerve activity (SKNA) can be measured in patients undergoing SGB/TSGB/LSGB and used as an alternative tool for assessing the therapeutic effect of SGB/TSGB/LSGB.

Therefore, we planned this pilot study to observe whether the SKNA can be obtained in patients undergoing SGB/TSGB/LSGB and whether it is well correlated to thermogram or questionnaire-based scoring. If the SKNA is observed and decreases after SGB/TSGB/LSGB, it will be presented in milivolt (uV) and compared to that of pre-block values.",,COMPLETED,,2019-05-15,2020-05-06,2020-04-08,OBSERVATIONAL,,,,,,32,ACTUAL
NCT00899860,Gene Expression in Normal Tissue and Tumor Tissue From Patients Who Have Undergone Surgery For Kidney Cancer,Renal Cell Cancer Tumor Markers,"RATIONALE: Studying the genes and proteins expressed in tissue samples from patients with cancer may help doctors identify biomarkers related to cancer.

PURPOSE: This laboratory study is evaluating gene and protein expression in normal tissue and tumor tissue from patients who have undergone surgery for kidney cancer.","OBJECTIVES:

Primary

* Determine the expression levels of novel genes and proteins (HFARP, HAMGR28, HE9NG77) in frozen normal tissue and tumor tissue samples from patients who have undergone nephrectomy for renal cell cancer.
* Correlate gene and protein expression levels with disease stage, tumor size, and pathology reports (e.g., cell type, grade, and tissue architecture) in order to evaluate the rate of gene and protein expression as targets for future therapeutic interventions.

Secondary

* Compare proteomic screening of potential biomarkers using existing plasma and/or urine samples from patients with renal cell cancer or breast cancer stored in the CCCWFU Tumor Tissue Core with tissue samples from patients enrolled in this study.

OUTLINE: Normal and tumor tissue collected from patients who have undergone nephrectomy and diagnostic and therapeutic intervention for renal cell cancer is analyzed for histopathological expression and compared to normal kidney cells by northern blot. Tissue samples are evaluated by RNA and protein extraction and analyzed by gel electrophoresis, blotting, and phosphor-imaging for induction or suppression of genes and protein levels. These data are correlated with clinical stage, tumor size, and histopathological grade and architecture of the patient's disease.",TERMINATED,PI left institution,2003-09,2012-06,2012-06,OBSERVATIONAL,,,,,,30,ACTUAL
NCT05819060,The Efficacy and Safety of The Fuzuloparib Combination With Bevacizumab,The Efficacy and Safety of The Fuzuloparib Combination With Bevacizumab in Maintenance Treatment for Platinum-Sensitive Recurrent Ovarian Cancer,"The study will be a Prospective, Single-arm, Phase Ⅱ Clinical Study. This study intends to explore the efficacy and safety of Fuzuloparib combined with bevacizumab in the maintenance treatment of patients with platinum-sensitive ovarian cancer. The progression-free survival, OS, and safety were evaluated based on RECIST V1.1.","Due to the lack of effective predictive molecular markers in the maintenance treatment phase, it is difficult to assess the effectiveness of maintenance treatment. This project plans to collect blood and urine from subjects before maintenance treatment, during relapse, and for follow-up molecular marker exploration research.",UNKNOWN,,2023-04-30,2025-03-30,2024-09-30,INTERVENTIONAL,PHASE2,NA,SINGLE_GROUP,NONE,TREATMENT,44,ESTIMATED
NCT04599660,Study in Low Risk Gastrointestinal Stromal Tumor (GISTs),Follow-up in Low Risk Gastrointestinal Stromal Tumors (GISTs) - Retrospective Analysis of Clinical Features and Outcomes,"This is a multi-institutional retrospective study in order to identify the most relevant and advisable features of follow-up, and to explore its impact on principal clinical outcomes. Moreover, a dedicated effort will be pursued to identify the peculiar characteristics (if any) of patients that experienced recurrence of the disease.

The study will collect data about patients affected by primary GIST at very-low and low risk of recurrence/progression, referred to participating Institutions between January 2000 and February 2020","In the field of soft tissue sarcomas, Gastrointestinal Stromal Tumors (GIST) represents a really peculiar neoplasm for its biological and clinical properties. Surgery (if feasible) is the main therapeutic approach for all the patients with localized disease, while a pharmacological adjuvant treatment is reserved to those with a relevant risk of recurrence/progression.

After tumor removal, clinical and radiological follow-up is of central importance to early intercept recurrence and to evaluate the most correct subsequent therapeutic approach. In particular, for the group of patients with GIST at very-low and low risk of recurrence/progression, the evidences to support a specific follow-up program and its features are poor.

On the basis of the aforementioned considerations, we propose a multi-institutional retrospective study in order to identify the most relevant and advisable features of follow-up, and to explore its impact on principal clinical outcomes. Moreover, a dedicated effort will be pursued to identify the peculiar characteristics (if any) of patients that experienced recurrence of the disease.

The study will collect data about patients affected by primary GIST at very-low and low risk of recurrence/progression, referred to participating Institutions between January 2000 and February 2020",COMPLETED,,2020-11-25,2023-12-20,2021-12-30,OBSERVATIONAL,,,,,,700,ACTUAL
NCT01662076,Homeopathic Treatment of Fatigue in Children Receiving Chemotherapy,A Feasibility Pilot Trial of Individualized Homeopathic Treatment of Fatigue in Children Receiving Chemotherapy,"Cancer-related fatigue has been described as a subjective feeling of physical, emotional, and/or cognitive tiredness. Fatigue is frequently identified as one of the most troublesome symptoms in pediatric cancer patients. Fatigue affects children with cancer throughout the trajectory of their disease. Treatment interventions for cancer-related fatigue have been largely unsuccessful. Homeopathy involves treatment of patients with diluted natural substances aimed at stimulating the body's healing system. In the efficacy trial literature, individualized homeopathy shows the most promise over other forms of homeopathic intervention. Individualized homeopathic treatment involves a unique yet established method of case taking. During the consultation, the homeopath asks a series of broad questions to elicit subjective symptoms related to the patient's disease, their medical history, as well as particular characteristics (physical or psychological) related to the individual. This study will recruit children receiving chemotherapy to undergo homeopathic remedies to treat their fatigue. This study hypothesizes that homeopathic treatment will effectively treat fatigue.",,COMPLETED,,2012-08,2014-05,2014-05,INTERVENTIONAL,PHASE3,NA,SINGLE_GROUP,NONE,,9,ACTUAL
NCT00651976,"Letrozole in Treating Postmenopausal Women With Stage I, II or III Breast Cancer That Can Be Removed by Surgery",Pre-Surgical Trial of Letrozole in Post-Menopausal Patients With Operable Hormone-Sensitive Breast Cancer (Spore),"RATIONALE: Hormone therapy using letrozole may fight breast cancer by lowering the amount of estrogen the body makes. Giving letrozole before surgery allows us to monitor the effects of letrozole on the tumor on a molecular level and determine markers of response to treatment.

PURPOSE: This study will show us how well letrozole works in treating postmenopausal women with stage I, II or III breast cancer that can be removed by surgery.","OBJECTIVES:

Primary To determine that in breast tumors that continue to exhibit high proliferation (i.e., Ki67) upon hormone deprivation (with letrozole), their gene expression and/or a mutational or proteomic signatures will harbor molecules or 'pathways' that are biomarkers of resistance to endocrine therapy or a cause of it.

The ultimate goal of these aims is to identify clinically-targetable pathways which can be exploited to enhance responses and survival in patients with ER+ breast cancer.

OUTLINE: Patients receive oral letrozole once daily for 7-21 days in the absence of disease progression or unacceptable toxicity. Within 24 hours after the last dose of letrozole, patients undergo total mastectomy or segmental resection with lymph node evaluation.

Pre-treatment diagnostic breast tissue is obtained. Patients undergo treatment and then undergo standard of care mastectomy or lumpectomy. Pre and post treatment tumor tissue samples are analyzed for Ki67, P-ER, ER, progesterone receptor (PR), and caspase 3 by immunohistochemistry; and RNA microarray.",TERMINATED,funding unavailable,2008-03,2018-09,2018-09,INTERVENTIONAL,EARLY_PHASE1,NA,SINGLE_GROUP,NONE,TREATMENT,213,ACTUAL
NCT05987176,Comparison of Adjuvant Treatment With 177Lu-DOTATATE to Best Supportive Care in Patients After Resection of Neuroendocrine Liver Metastases,An International Multicentre Randomized Unblinded Phase II Study Comparing Adjuvant Treatment With 177Lu-DOTATATE (Lutathera®) to Best Supportive Care in Patients After Resection of Neuroendocrine Liver Metastases,"An international multi-centre, open, randomised, parallel-group phase II study comparing adjuvant treatment with 177Lu-DOTATATE to best supportive care in patients after complete surgical removal of neuroendocrine liver metastases.

In this study, adjuvant treatment with 177Lu-DOTATATE will be compared with best supportive care in patients with well differentiated grade 1 or 2 neuroendocrine tumours in the stomach, pancreas or gut (gastro-entero-pancreatic NETs) who had their primary tumour already removed or in whom both primary and liver tumour metastases removal will take place simultaneously, including removal of perihilar lymph nodes will be eligible.

The primary objective is to compare overall disease-free survival at 3 years after treatment with 177Lu-DOTATATE to best supportive care between both treatment arms, with equal chances of entering either arm (1:1)

Secondary objectives are to describe and compare the difference in disease-free survival in the liver, overall survival, time to the next anticancer treatment, the cost effectiveness and health-related quality of life. The safety and toxicity of 177Lu-DOTATATE as adjuvant therapy will also be described.

Additionally, the clinical use of blood and urine analysis test (NETest) will be evaluated to identify microscopic remaining disease and detect early the return of the tumour.","There will be 2 arms: arm A consisting of best supportive care and arm B, the experimental treatment. Randomisation will be 1:1 as soon as possible after the liver surgery.

The control arm will consist of standard of care. The study will be embedded within the regular clinical pathway for treatment and follow-up of patients with resectable NE LM. The follow-up will be according to current guidelines (e.g., Guidelines of the European Neuroendocrine Tumor Society for the management of advanced intestinal NET and pancreatic NET with locoregional and/or distant metastases). Patients will be followed up in the study for 3 years according to standard post-surgical follow-up protocol and thereafter in their local institution life-long according to follow-up after liver resection for NE LM.

In the treatment arm 177Lu-DOTATATE will be applied. The first cycle will be applied 6±2 weeks after liver resection. The frequency of administration will be 2 cycles (8±1weeks between each cycle). The rationale for 2 cycles in the adjuvant setting instead of 4 (as per standard protocol in palliative setting), assumes that after the removal of the primary tumour and the liver metastases, there will be no macroscopic residual tumour. Thus, the treatment dose should be sufficient to target microscopic disease and have the smallest possible effect on healthy tissue.

In the treatment arm, the patients will have 10 study visits for post -PRRT monitoring (blood tests and clinical assessments). Patients in the standard of care arm will have visits every 3 months. In both arms, patients will have one screening visit and one end of study visit. They will complete QoL questionnaires at baseline and at follow-up visits at 12, 24, and 36 months and bloods/urine will be collected for translational research prior to surgery (while in hospital) and at 6, 12, and 36 months.

Signature of informed consent precedes all study-specific assessments. All patients will have a fresh tumour sample collected during the liver surgery. Disease recurrence will be measured in all patients using liver MRIs every 3 months for the first year and every 6 months for the second to third year and 68Ga DOTA-TATE PET CT every 12 months for 3 years. Any patient with disease recurrence ceases treatment and assessments and will proceed to standard of care treatment for recurrent liver metastases.

Follow-up data will be collected for 5 years overall from the date of randomisation of the last patient.",RECRUITING,,2024-08-02,2029-03-30,2028-09-01,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,NONE,TREATMENT,106,ESTIMATED
NCT07059676,Design and Validation of Plasma Proteins and Cytokine Panels to Identify Markers Associated With Response to Niraparib as Maintenance Treatment After First-line Platinum-based Regimen in Patients With Advanced Ovarian Cancer,Design and Validation of Plasma Proteins and Cytokine Panels to Identify Markers Associated With Response to Niraparib as Maintenance Treatment After First-line Platinum-based Regimen in Patients With Advanced Ovarian Cancer,"PARPi inhibitors have been incorporated into managing first-line advanced ovarian cancer with different approvals depending on homologous recombination (HR) status. Niraparib has received approval independent from HR status. Although the benefit is more remarkable in HR-deficient patients, there is no biomarker to predict sustained response to niraparib at the start of treatment helping the clinician to make decisions among the different treatment options.

The aim of the LIBINI-1 (Liquid biopsy for predicting niraparib benefit if 1st line) study is to identify predictive biomarkers of sustained response to niraparib using liquid biopsy with two different technologies:

1. Proteomic and secretome analysis tools. The first part of the LIBINI-1 project is to create a platform for rapid screening and analysis by multiple detections of niraparib response-associated proteins in patients with advanced ovarian cancer.
2. ctDNA analysis. The second part of the LIBINI-1 project is to correlate the baseline level of ctDNA and change in ctDNA at 4 and 12 weeks with the benefit to niraparib.","The main objective of this study (LIBINI-1 first part) is characterizing liquid biopsy profiles of ovarian cancer patients with sustained niraparib benefit as maintenance in the first line through proteomic and secretome analysis. The first part of LIBINI-1 is addressed by four individual subsequent objectives (see ANNEX 2).

Therefore, the primary objective is the development of a panel for multiplex detection of proteins associated with sustained benefit from niraparib maintenance.

For the execution of the primary objective the following consecutive secondary objectives are planned:

1. Global characterization of proteins (proteome) in plasma samples from patients with and without benefit from niraparib maintenance. Identification of molecular pathways of proteins differentially expressed between both groups.
2. Analysis of secreted proteins (secretome) in plasma samples of patients with and without benefit from niraparib maintenance.

3 \& 4: Development of customized panels for multiplex detection of proteins associated with sustained benefit from niraparib maintenance.

After this discovery phase, the predictive panel should be validated in a confirmatory study with a larger cohort of advanced ovarian cancer patient samples.

The second part of LINIBI-1 is to correlate the baseline levels of ctDNA and the changes in ctDNA at 4 and 12 weeks (3 months) with benefit to niraparib. This second part of LIBINI-I will be analyzed in a subsequent study.",NOT_YET_RECRUITING,,2025-07-25,2028-03-31,2027-12-31,OBSERVATIONAL,,,,,,120,ESTIMATED
NCT01392976,Safety and Pharmacokinetic Profiles of Two Formulations of CO-1.01 in Patients With Advanced Solid Tumors,"A Phase I, Open-Label, Two-stage, Randomized, Crossover, Comparative Pharmacokinetic and Safety Study of Two Formulations of CO-1.01 for Injection in Patients With Advanced Solid Tumors",The purpose of this study is to compare the pharmacokinetic and safety profiles of two formulations of CO-1.01 in patients with Advanced Solid Tumors.,"Gemcitabine is used alone or in combination with other chemotherapy as a treatment for several solid tumor types, including pancreatic cancer, NSCLC, and ovarian cancer. Unfortunately, many patients fail to derive benefit from this treatment. No clinical or molecular marker has been established to predict benefit from gemcitabine therapy, so patients are treated empirically until evidence of disease progression or worsening performance status.

The potential for human equilibrative nucleoside transporter-1 (hENT1) expression to predict survival in gemcitabine-treated patients has been studied, and data suggest that patients with low levels of tumor cell hENT1 expression derive less benefit from gemcitabine treatment than patients with high levels of tumor cell hENT1 expression. Furthermore, the PK profiles of CO-1.01 and gemcitabine are different, and this may also favorably influence the in vivo antiproliferative effects of CO-1.01. These data support the hypothesis that patients expressing low levels of hENT1 will derive minimal benefit from gemcitabine, but will receive benefit from CO-1.01 (gemcitabine elaidate) which enters tumor cells in a hENT1-independent fashion.

The formulation of CO-1.01 that is currently used in clinical studies contains 15 mg/mL of gemcitabine-5'-elaidate solubilized in purified phospholipids. Recently, Clovis Oncology developed a 30 mg/ml formulation which will be characterized in this study.",COMPLETED,,2011-04,2013-04,2011-10,INTERVENTIONAL,PHASE1,RANDOMIZED,CROSSOVER,NONE,TREATMENT,17,ACTUAL
NCT06485076,Early Palliative Care for Patients With Multiple Myeloma and Aggressive Lymphoma,Phase II Feasibility Study of Early Palliative Care for Patients With Multiple Myeloma and Aggressive Lymphoma,"Patients with multiple myeloma experience a wide range of physical and psychological symptoms from the time of their diagnosis. Meanwhile, patients with aggressive lymphomas undergo unpredictable illness courses, resulting in goals of care conversations occurring late in the illness trajectory and aggressive care being received in the last 30 days of life. Early palliative care alongside usual cancer care has been shown to improve patient outcomes such as symptom burden, mood, and quality of life in patients with solid tumours (e.g. lung, breast or gynecological cancers), but has not been explored among patients with blood cancers to date.

The goal of this clinical trial is to a brief early palliative care intervention for patients with multiple myeloma and aggressive B cell lymphoma attending the Princess Margaret Cancer Centre. The main goals of the study are:

* To see if it is possible to apply the early palliative care intervention for patients with multiple myeloma and aggressive lymphoma
* To see if this early palliative care intervention works well for these patients
* To compare patient experiences with early palliative care and usual care.

Participants will be randomly assigned to one of two groups: one group will receive early palliative care in addition to usual care from their blood cancer doctor, and the other group will receive usual care from their blood cancer doctor only. All participants will be asked to fill out questionnaires about their symptom burden, mood, quality of life, and satisfaction with care throughout the study. Some participants will also be asked to take part in interviews at the end of the trial to answer questions about their experience taking part in the study. Researchers will compare the results between the two groups to see if there are any improvements in quality of life for the patients who received early palliative care. The researchers will use the results of this study to guide in the development of a larger clinical trial.","In this study, the investigators will test an early palliative care intervention for patients with multiple myeloma and aggressive B cell lymphoma in a randomized phase II trial in which outpatients with multiple myeloma and aggressive lymphoma will be allocated to one of two groups: symptom screening alone (usual care) or early palliative care (intervention).

Participants will be recruited from multiple myeloma and lymphoma outpatient clinics at the Princess Margaret Cancer Centre. Consenting participants will complete questionnaires measuring outcomes of quality of life, symptom burden, depression, and satisfaction with care at recruitment, 1 month, 2 months, and 3 months. After the 3-month follow-up time point, select participants will complete a one-time semi-structured interview that explores their experiences taking part in the study.

The purpose of this phase II trial is to assess the feasibility and preliminary efficacy of early palliative care for outpatients with multiple myeloma and aggressive lymphoma. Feasibility criteria are: (i) accrual of at least 80 patients over 12 months; (ii) ≥60% complete patient-reported outcomes (PROs) at baseline, 1 month, 2 months, and 3 months; and (iii) in the early palliative care group, ≥60% of patients have at least one visit to the palliative care clinic.",RECRUITING,,2024-07-18,2026-06,2025-12,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,DOUBLE,SUPPORTIVE_CARE,80,ESTIMATED
