nct_id,brief_title,official_title,brief_summary,detailed_description,overall_status,why_stopped,start_date,completion_date,primary_completion_date,study_type,phases,allocation,intervention_model,masking,primary_purpose,enrollment_count,enrollment_type
NCT00028860,Combination Chemotherapy Following Surgery in Treating Patients With Urinary Tract Cancer,A Phase II Trial Of Adjuvant Chemotherapy For High Risk Transitional Cell Carcinoma Of The Urothelium,"RATIONALE: Drugs used in chemotherapy use different ways to stop tumor cells from dividing so they stop growing or die. Combining more than one drug may kill more tumor cells.

PURPOSE: Phase II trial to study the effectiveness of combination chemotherapy following surgery in treating patients who have urinary tract cancer.","OBJECTIVES:

* Determine the time to treatment failure and disease-free survival in patients with high-risk transitional cell carcinoma of the urothelium treated with adjuvant paclitaxel, ifosfamide, carboplatin, and gemcitabine.
* Determine the tolerability and feasibility of this regimen in these patients.

OUTLINE: Patients are stratified according to disease stage.

Patients receive paclitaxel IV over 3 hours followed by carboplatin IV over 1 hour on day 1, ifosfamide IV over 1 hour on days 1-3, and filgrastim (G-CSF) subcutaneously (SC) once daily beginning on day 4 and continuing until blood counts recover. Treatment repeats every 21 days for a total of 2 courses.

Beginning 3 weeks after the completion of the second course of chemotherapy, patients receive gemcitabine IV over 30 minutes on days 1 and 8 and carboplatin IV over 1 hour on day 1. Patients also receive G-CSF SC once daily on days 2-6 and again beginning on day 9 and continuing until blood counts recover. Treatment repeats every 21 days for a total of 2 courses in the absence of disease progression or unacceptable toxicity.

Patients are followed at 3 months, every 6 months for 2 years, and then annually for 3 years.

PROJECTED ACCRUAL: A total of 10-30 patients will be accrued for this study.",COMPLETED,,2001-10,2004-10,,INTERVENTIONAL,PHASE2,,,,TREATMENT,0,
NCT01432860,A Comparison of Interventions to Teach Melanoma Patients Skin Self-examination,A Comparison of Interventions to Teach Melanoma Patients Skin Self-examination,"The almost 724,000 Americans survivors of melanoma are estimated to have 4 first degree relatives per case; thus, 2.8 million Americans are at increased risk of developing melanoma in comparison to the general public. Skin self-examination (SSE) with the assistance of a partner by these individuals could improve survival. If effective, the workbook tested in this proposal could be distributed to people at risk of developing melanoma by large scale means in physicians office.","Population based registries document that survival from melanoma, a growing public health problem with approximately 70,000 new melanoma cases and an estimated 8,600 deaths in 2010, is dependent on the thickness of the melanoma. By facilitating seeking medical care, skin self-examinations (SSEs) by individuals with a prior history of melanoma, who are at risk to develop subsequent melanomas, may lead to the early detection and treatment of melanoma when it is usually more effective. Thus, further research that enhances early detection is warranted and our application directly tests novel methods of training high-risk melanoma patients and their partners on how to conduct SSEs to promote early detection. Our proposed research builds upon the strengths of the R21 that: a) established that in-person training to conduct SSE with a partner significantly enhanced SSE performance 4 months after the intervention, and b) developed and pilot tested a manualized take-home workbook training approach (WORKBOOK). Our pilot work on the WORKBOOK with partners suggests that patient-partner dyads (n = 21) perceived it to be readable, useful, and in the short term 4 month follow-up, empirically equivalent in promoting SSE knowledge, skills, and behaviors compared with patient-partner dyads in the in-person partner training condition (n = 19). Our proposed research builds on our NCI funded studies by conducting a formal examination with 430 pairs (860 subjects) randomized to either the in-person or workbook training vs. an assessment only control group that receives standard of care over a 2 year longitudinal study with 4 month interval evaluations. An additional group of 70 pairs (140 subjects) has been added to test a tablet computer-based program.

Our proposed research directly tests novel methods of training Stage I and IIB melanoma patients, who have a 5 year survival of 80-90%, and their partners, on how to conduct SSEs. We will compare the efficacy of the in-person training vs. workbook for patients and partners vs. controls on SSE knowledge/skill acquisition and retention, and SSE performance and accuracy on a short (4 and 8 months post baseline) and long term basis (12, 16, 20, and 24 months post baseline) and examine whether partner-patient relationship-qualities moderate the relationship between the training approaches and SSEs knowledge/skill acquisition and retention, and SSE performance and accuracy. The tablet computer-based program will also be tested for efficacy and compared with the previous groups.

Establishing health promotion partnerships is important to those at risk to develop melanoma because SSE is difficult to successfully perform as an individual. It is expected that the workbook will promote SSE at least as well as and perhaps better than in-person training and become an easily disseminated SSE training approach that is not dependent on the time and teaching skills of the non-MD clinical office staff.",COMPLETED,,2011-09,2015-05,2015-05,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,SINGLE,SCREENING,1000,ACTUAL
NCT02498860,Efficacy and Safety of Adjuvant Pemetrexed Plus Cisplatin for Adenocarcinoma of Lung,"Efficacy and Safety of Pemetrexed Plus Cisplatin as Combination Chemotherapy for Post-operative Adenocarcinoma : Multi-center, Single Arm, Open-label, Phase Ⅱ Trial","Two-Year Disease Free Survival Rate of Stage IB\~IIIA adenocarcinoma after Adjuvant Chemotherapy with Pemetrexed and Cisplatin will be assessed. A total of 106 patients will be recruited for 12 months, and followed for two years, thus the duration of study will be 36 months.","Primary endpoint : 2 year disease free survival

Secondary endpoints:

Overall survival, Frequency and severity of adverse events",COMPLETED,,2015-09-01,2021-07-31,2018-02-06,INTERVENTIONAL,PHASE2,NA,SINGLE_GROUP,NONE,TREATMENT,106,ACTUAL
NCT00023660,"Radiation Therapy Plus Celecoxib, Fluorouracil, and Cisplatin in Patients With Locally Advanced Cervical Cancer","A Phase I/II Study Of COX-2 Inhibitor, CELEBREX (CELECOXIB), And Chemoradiation In Patients With Locally Advanced Cervical Cancer","RATIONALE: Radiation therapy uses high-energy x-rays to damage tumor cells. Drugs used in chemotherapy use different ways to stop tumor cells from dividing so they stop growing or die. Giving radiation therapy in different ways and combining it with chemotherapy may kill more tumor cells. Celecoxib may slow the growth of cervical cancer by stopping blood flow to the tumor.

PURPOSE: Phase I/II trial to study the effectiveness of radiation therapy plus celecoxib, fluorouracil, and cisplatin in treating patients who have locally advanced cervical cancer.","OBJECTIVES:

* Determine treatment-related toxicity rates in patients with locally advanced cervical cancer treated with external beam radiotherapy and brachytherapy concurrently with celecoxib, fluorouracil, and cisplatin.
* Determine whether this regimen increases locoregional control rates, distant control, disease-free survival, and overall survival in these patients.
* Determine whether first-failure patterns in patients treated with this regimen are changed compared to historical controls.

OUTLINE: This is a multicenter study.

Patients undergo external beam pelvic radiotherapy once daily five days a weeks for 5 weeks beginning on day 1. Within 8 weeks, patients undergo low-dose or high-dose brachytherapy. Patients also receive concurrent chemotherapy comprising fluorouracil IV continuously over days 2-5, 23-26, and 44-47 and cisplatin IV over 4 hours on days 1, 22, and 43. Oral celecoxib is administered twice daily beginning on day 1 and continuing for 12 months.

Patients are followed every 3 months for 2 years, every 4 months for 1 year, every 6 months for 2 years, and then annually thereafter.

PROJECTED ACCRUAL: A total of 83 patients will be accrued for this study within 1.5 years.",COMPLETED,,2001-08,,2005-01,INTERVENTIONAL,PHASE1|PHASE2,NA,SINGLE_GROUP,NONE,TREATMENT,84,ACTUAL
NCT03177460,"Daratumumab or FMS Inhibitor JNJ-40346527 Before Surgery in Treating Patients With High-Risk, Resectable Localized or Locally Advanced Prostate Cancer",A Pilot Presurgical Study of Daratumumab (CD38 Antagonist) or JNJ-40346527 in Men With High-Risk Localized Prostate Cancer Followed by Radical Prostatectomy,"This phase I trial studies the side effects of daratumumab or FMS inhibitor JNJ-40346527 before surgery in treating patients with high-risk prostate cancer that can be removed by surgery and has not spread to other parts of the body or has spread to nearby tissue or lymph nodes. Immunotherapy with monoclonal antibodies, such as daratumumab, may help the body's immune system attack the cancer, and may interfere with the ability of tumor cells to grow and spreadFMS inhibitor JNJ-40346527 may stop the growth of tumor cells by blocking some of the enzymes needed for cell growth. Giving daratumumab or FMS inhibitor JNJ-40346527 before surgery may work better in treating patients with prostate cancer.","PRIMARY OBJECTIVES:

I. Safety and tolerability of therapy with the study drugs in men with high-risk localized prostate cancer.

SECONDARY OBJECTIVES:

I. To assess the proportion of patients who achieve pathological complete response (CR) with the study drugs in men with high-risk localized prostate cancer.

EXPLORATORY OBJECTIVES:

I. To study immunological changes in tumor tissues and peripheral blood in response to the study drugs in men with high-risk localized prostate cancer.

OUTLINE: Patients are assigned to 1 of 2 arms.

ARM A: Patients receive daratumumab intravenously (IV) over 4-8 hours once weekly for 4 weeks in the absence of disease progression or unacceptable toxicity. Patients then undergo radical prostatectomy during week 6.

ARM B: Patients receive FMS inhibitor JNJ-40346527 orally (PO) twice daily (BID) for 4-5 weeks in the absence of disease progression or unacceptable toxicity. After a 3 day wash-out period, patients undergo radical prostatectomy.

After completion of study treatment, patients are followed up at week 18.",COMPLETED,,2017-06-07,2024-01-30,2024-01-30,INTERVENTIONAL,PHASE1,NON_RANDOMIZED,PARALLEL,NONE,TREATMENT,33,ACTUAL
NCT03934060,Strength Training and ADLs in Childhood Leukemia and Lymphoma Patients,Effects of a Specific Strength Training Regarding Activities of Daily Living (ADLs) Associated With Movement During Treatment of Leukemia or Non-Hodgkin Lymphoma in Childhood and Adolescence,"Reduced activity levels and reduced muscular strength could severely impair the activities of daily living (ADLs) in pediatric leukemia and Non-Hodgkin lymphoma patients. Increased muscle strength is associated with improved accomplishment of ADLs and consequently greatest possible normality, autonomy and mobility. Primary outcome of this RCT (n=20/20) is the analysis of effects of a treatment-associated and close to every day life strength training (2-3 times/week) compared to a general exercise program (standard care).",,COMPLETED,,2017-09-01,2021-02-25,2021-02-25,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,SUPPORTIVE_CARE,40,ACTUAL
NCT05001360,Study of FMT Combined With Nivolumab in Gastric Cancer,Evaluating the Efficacy and Safety of FMT Capsules XBI-302 Combined With Nivolumab in the Treatment of Anti-PD-1/L1 Resistant Gastric Cancer,"This study is a single-arm, single center study. The purpose of this study is to evaluate the efficacy and safety of FMT capsules XBI-302 combined with Nivolumab in the treatment of anti-PD-1/L1 resistant gastric cancer.","The primary purpose of this single-arm, open-label, single center trial is to evaluate the efficacy and safety of XBI-302 combined with Nivolumab in the treatment of anti-PD-1/L1 resistant gastric cancer.

During treatment period, all eligible subjects will receive XBI-302 with Nivolumab following gut preparation. The imaging evaluation of efficacy will be performed every 6 weeks.",WITHDRAWN,We could not get the IRB approval.,2021-10,2023-11,2023-10,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,TREATMENT,0,ACTUAL
NCT00945360,Aromatase Inhibitors for Treatment of Uterine Leiomyomas,Aromatase Inhibitors for the Prevention of the Growth of Uterine Leiomyomas in Perimenopausal Women: A Pilot Study,Fibroids are benign tumors that might results in bleeding. Surgery is their definitive treatment. Some medical therapies have been tried for women who wish to preserve their uterus. Recent reports have demonstrated a role for a new category of drugs called aromatase inhibitor (such as Femara) in the treatment of fibroids. This study is conducted to assess the effect of Femara (letrozole) on the size of fibroids in women around menopause.,"Fibroids (leiomyomas) are benign tumors that originate in the musculature of the uterus. They are the most common cause for removal of the uterus in women. Surgery is the final definitive treatment of fibroids. However, surgery is relatively risky. Hence, a few medical therapies have been tried for women who wish to preserve their uterus. However, most of those therapies have side effects that prohibit their routine use. Recent reports have demonstrated a role for a new category of drugs called aromatase inhibitor ( such as Femara) in the treatment of fibroids. To the best of our knowledge, this drug has not been studied yet in the management of fibroid of the uterus apart from one case report.

The objective of the current study is to assess the effect of aromatase inhibitors, specifically Femara (letrozole) on the size of fibroids in women around menopause. We are hoping that by decreasing their size, we could avoid having patients undergo surgery. The data generated is invaluable in that sense.",WITHDRAWN,Inability to recruit patients,2011-03,2011-05,2011-05,INTERVENTIONAL,PHASE1,NA,SINGLE_GROUP,NONE,TREATMENT,0,ACTUAL
NCT05338060,A Systems Approach to Immunotherapy Biomarker Identification Within the Postoperative Wound-Healing Microenvironment in Patients With Gastroesophageal Cancer,A Systems Approach to Immunotherapy Biomarker Identification Within the Postoperative Wound-Healing Microenvironment in Patients With Gastroesophageal Cancer,"The purpose of this research is to collect surgical drain fluid and blood from patients who have undergone surgery for gastric or esophageal cancer, and to analyze the fluid and blood using a variety of laboratory techniques for molecular markers capable of predicting response to immunotherapy.",,ACTIVE_NOT_RECRUITING,,2022-01-26,2026-01-30,2025-12-30,OBSERVATIONAL,,,,,,10,ACTUAL
NCT06180460,CALM: Managing Distress in Malignant Brain Cancer,Managing Distress in Malignant Brain Cancer - Phase IIc RCT,"The purpose of this study is to test an empirically supported psychotherapeutic intervention, Managing Cancer and Living Meaningfully (CALM), compared to treatment as usual (TAU) in those with malignant brain cancer diagnoses.",,ACTIVE_NOT_RECRUITING,,2023-11-10,2025-12-31,2025-12-31,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,SUPPORTIVE_CARE,60,ACTUAL
NCT06846060,A Mindfulness-Based Self-Compassion Program,The Effect of a Mindfulness-Based Self-Compassion Program Applied to Women Diagnosed With Breast Cancer on Spiritual Well-Being and Self-Compassion Levels: A Randomized-Controlled Study,"The purpose of this study is a pre-test-post-test, randomized controlled experimental study with a control group, planned to examine the effect of the mindfulness-based self-compassion program applied on women with breast cancer on spiritual well-being and self-compassion levels.","The research was designed experimentally. The research will be conducted between February 2025 and April 2025 with female patients diagnosed with breast cancer who were treated in the oncology service of Cumhuriyet University Faculty of Medicine hospital in Sivas-Central province in the middle of Turkey and who meet the inclusion criteria. The study will be carried out face to face after obtaining the necessary institutional permissions. Participants to be included in the research will be included in the sample by taking into account the inclusion criteria at each stage. After the subject, purpose and method of the study are explained to the participants to be included in the study, they will be asked to fill out the informed consent form. Participants will then be divided into intervention and control groups by simple randomization method. Before the intervention, an information form, Self-Compassion Scale and Spiritual Well-Being Scale (FACIT-SP-12) will be applied to both groups. The implementation of the study will be carried out at the patient's convenience, in a time period that will not interfere with his treatment in any way, and in a special area determined by the hospital management, while preserving his privacy. A mindfullness-based intervention program consisting of 8 sessions will be applied to the Intervention Group. No intervention will be applied to the control group. At the end of the intervention program, the Self-Compassion Scale and Spiritual Well-Being Scale (FACIT-SP-12) will be administered to both groups.",NOT_YET_RECRUITING,,2025-03-03,2025-04-07,2025-03-31,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,SUPPORTIVE_CARE,64,ESTIMATED
NCT04450160,Trial of AEO in New Glioblastoma (GBM),"A Phase 2, Randomized, Open-Label Study of Anhydrous Enol-Oxaloacetate in Subjects With Newly Diagnosed Glioblastoma Multiforme","This is a multicenter, Phase 2, Proof-of-concept study in subjects with newly diagnosed glioblastoma multiforme (GBM).

All subjects will receive standard of care therapy for the treatment of their GBM and any Anti-Epileptic Drug (AED) deemed necessary for their surgical resection of the GBM. Patients who are taking concomitant AEDs will be eligible for the study. Treatment with Anhydrous Enol-Oxaloacetate will be added to the Standard of Care.

This study is testing adjuvant Anhydrous Enol-Oxaloacetate (AEO) in GBM, an orally active drug candidate which in animal studies has demonstrated decreased tumor growth rate and increased survival.","Currently, the multidisciplinary Standard of Care treatment for Glioblastoma multiforme includes maximal surgical resection of the tumor followed by radiotherapy plus concomitant and maintenance temozolomide chemotherapy.This study will treat newly diagnosed GBM patients by adding Anhydrous Enol-Oxaloacetate treatment to their current Standard of Care.

In the body, Anhydrous Enol-Oxaloacetate (AEO) converts into ""Oxaloacetate"", a metabolite important for many biochemical reactions in the body. On a cellular level, oxaloacetate treatment has been found to modify cancer metabolism in GBM cells, reversing the ""Warburg Effect"", reducing glycolysis and reducing lactate production. In animals, oxaloacetate treatment has increased survival and reduced tumor growth of implanted GBM tumors.

In other animal studies, oxaloacetate has also shown to have neuo-protective effects including positive effects on seizure development.

.",UNKNOWN,,2020-12,2022-09,2022-07,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,NONE,TREATMENT,80,ESTIMATED
NCT04957160,Cabozantinib Post First-line Immuno-oncology Checkpoint Inhibitor Containing Combination,"A Multicentre, Retrospective, Non-interventional Review of Electronic Prescribing Records of Any Second-line (2L) Patients and Chart Notes of 2L Cabozantinib Patients, Investigating the Treatment Sequence Pathway Following a First-line, Immuno-oncology Checkpoint Inhibitor (1L IO) Containing Combination Therapy in Patients With Advanced Renal Cell Carcinoma (aRCC) (CARINA)","This study will collect real-world data for the new treatment pathways for all patients with Advanced Renal Cell Carcinoma (ARCC) who were treated with a 1L IO (first-line, Immuno-Oncology checkpoint inhibitor) combination therapy and progressed to a 2L treatment with particular focus to understanding where cabozantinib is prescribed after 1L IO containing combination therapy.",,COMPLETED,,2021-09-09,2022-06-15,2022-06-15,OBSERVATIONAL,,,,,,281,ACTUAL
NCT05880160,Safety of Withdrawal of Pharmacological Treatment for Recovered HER2 Targeted Therapy Related Cardiac Dysfunction,Randomised Control Trial for the Safety of Withdrawal of Pharmacological Treatment for Recovered HER2 Targeted Therapy Related Cardiac Dysfunction,"Breast cancer is the most common cancer in the United Kingdom (UK), but improvements in treatment mean 3 in 4 people survive for more than 10 years. Many people receive treatments called human epidermal growth factor receptor 2 (HER2) targeted therapies for their breast cancer, however these can affect heart function. This 'cardiotoxicity' is generally temporary and mild, but patients receive drugs to help their heart recover. Currently it is not known how long patients should receive these treatments. Patients with other types of heart failure are treated lifelong, but this may not be necessary here as the damaging cancer drugs have stopped. Taking drugs for many years can have an impact on people's quality of life, particularly for young patients. It is therefore important to understand the best treatment length. The investigators will study people whose heart function has recovered after HER2 therapy heart problems and are not at high risk for heart disease. The investigators will carefully stop their heart drugs whilst monitoring them closely with special heart scans and blood tests to detect problems early. The investigators will also study how patients are currently treated using national data. The results of this study will help doctors better guide breast cancer survivors about treatment of heart damage from HER2 cancer therapies.","Trial design: Two centre open label randomised control trial to evaluate the phased withdrawal versus continuation of heart failure treatment for 'recovered' human epidermal growth factor receptor 2 (HER2) therapy-related cardiac dysfunction in non-high risk patients following completion of HER2 therapy. The trial will include cardiovascular magnetic resonance scans (CMR) with automated in-line analytics to improve the sensitivity for detection of early relapse, and detailed patient questionnaires assessing medication disutility to better understand participant motivations and concerns related to treatment continuation and withdrawal.

Trial population: The trial will recruit 90 adult participants (\>18 years) with a prior diagnosis of HER2-targeted therapy related cardiac dysfunction, who currently receive standard heart failure/ cardioprotective medications (any combination of Angiotensin-converting enzyme \[ACE\] inhibitors, angiotensin receptor blockers \[ARBs\] and/or beta-blockers), and whose cardiac function has 'recovered'. 'Recovery' is defined as absence of heart failure symptoms with left ventricular ejection fraction (LVEF) improved to 50% or greater and N-terminal pro B-type natriuretic peptide (NTproBNP) \<200ng/L, for greater than 6 months. Patients will be recruited from Barts Health and University College London Hospitals (UCLH) cardio-oncology and breast cancer clinics. Exclusion criteria: Patients with advanced/ metastatic HER2 positive breast cancer requiring ongoing HER2 therapies or with life expectancy \<12months will be excluded. Patients classed as high/very high cardiotoxicity risk according to the European Society of Cardiology/International Cardio-Oncology Society Position Statement (Lyon et al, 2020), LVEF \<50% prior to HER2-therapies or on completion of anthracycline treatment, or indications for ongoing ACE inhibitors, ARBs and/or beta-blockers, nor those with absolute contraindications to CMR.

Interventions and Duration of treatment: Participants will undergo phased withdrawal of heart failure/ cardioprotective treatments according to a pre-specified algorithm based on the 'Withdrawal of pharmacological treatment for heart failure in patients with recovered dilated cardiomyopathy' (TRED-HF) study protocol (Halliday et al 2019). This had been designed following extensive consultation with independent experts and attempts to mimic 'real-world' medication withdrawal in clinical practice. Medications will be down titrated in a phased process every 2 weeks over a maximum of 16 weeks. Drug doses will be reduced by 50% in a stepwise manner every 2 weeks, until the patient is taking 25% or less of the maximum recommended dose at which point the medication will be stopped. Monitoring with fortnightly virtual consultations will confirm drug dose reduction and provide support. Participants will undergo clinical assessment at 6, 14 and 24 weeks and 6, 9 and 12 months with weight, blood pressure, and biomarker measurement. At baseline, 6- and 12-month visits detailed cardiovascular phenotyping using CMR and symptom and disutility questionnaires will be undertaken.",RECRUITING,,2023-07-14,2025-09,2025-09,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,TREATMENT,90,ESTIMATED
NCT06077760,A Study of Intismeran Autogene (V940) Plus Pembrolizumab (MK-3475) Versus Placebo Plus Pembrolizumab in Participants With Non-small Cell Lung Cancer (V940-002),"A Phase 3, Randomized, Double-blind, Placebo- and Active-Comparator-Controlled Clinical Study of Adjuvant V940 (mRNA-4157) Plus Pembrolizumab Versus Adjuvant Placebo Plus Pembrolizumab in Participants With Resected Stage II, IIIA, IIIB (N2) Non-small Cell Lung Cancer (INTerpath-002)","The goal of this study is to evaluate intismeran autogene plus pembrolizumab versus placebo plus pembrolizumab for the adjuvant treatment of margin negative, completely resected Stage II, IIIA, IIIB (with nodal involvement \[N2\]) non-small cell lung cancer (NSCLC). The primary hypothesis is that intismeran autogene plus pembrolizumab is superior to placebo plus pembrolizumab with respect to disease-free survival (DFS) as assessed by the investigator.",,RECRUITING,,2023-12-06,2035-12-21,2030-06-25,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,868,ESTIMATED
NCT00101660,Study of BMS-354825 (Dasatinib) in Patients With Chronic Myeloid Leukemia Who Are Either Resistant or Intolerant to Imatinib,A Phase II Study to Determine the Activity of BMS-354825 in Subjects With Chronic Phase Philadelphia Chromosome-Positive Chronic Myeloid Leukemia Who Have Disease That is Resistant to High Dose Imatinib Mesylate (Gleevec) or Who Are Intolerant of Imatinib,The purpose of this study is assess the effects of the investigational drug dasatinib on participants who are in chronic phase Philadelphia chromosome chronic myeloid leukemia and who are either resistant to or intolerant of imatinib. Other purposes of the study are to identify any side effects the drug may produce and to study the level of dasatanib in the blood and assess the efficacy of dasatanib in the treatment of leukemia.,,COMPLETED,,2005-02,2008-04,2006-09,INTERVENTIONAL,PHASE2,NON_RANDOMIZED,SINGLE_GROUP,NONE,TREATMENT,387,ACTUAL
NCT05092360,Phase 3 Study of Nemvaleukin Alfa in Combination With Pembrolizumab in Patients With Platinum-Resistant Epithelial Ovarian Cancer (ARTISTRY-7),"A Phase 3, Multicenter, Open-Label, Randomized Study of Nemvaleukin Alfa in Combination With Pembrolizumab Versus Investigator's Choice Chemotherapy in Patients With Platinum-Resistant Epithelial Ovarian, Fallopian Tube, or Primary Peritoneal Cancer (ARTISTRY-7)","This is a Phase 3, multicenter, open-label, randomized study of nemvaleukin in combination with pembrolizumab versus protocol-specific Investigator's choice chemotherapy in patients with platinum-resistant epithelial ovarian, fallopian tube, or primary peritoneal cancer.","Patients will be centrally allocated in a randomized fashion (3:1:1:3) to receive either:

Arm 1: Nemvaleukin and pembrolizumab combination therapy Arm 2: Pembrolizumab monotherapy (enrollment completed) Arm 3: Nemvaleukin monotherapy (enrollment completed) Arm 4: Investigator's choice chemotherapy include one of the following: pegylated liposomal doxorubicin (PLD), paclitaxel, topotecan, or gemcitabine.",ACTIVE_NOT_RECRUITING,,2022-01-10,2027-05,2026-05,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,SINGLE,TREATMENT,456,ACTUAL
NCT00942760,Protocol to Distinguish Tumor Recurrence From Treatment-Related Necrosis in Patients With High Grade Gliomas,DMS-0901: Multimodal Magnetic Resonance Protocol to Distinguish Tumor Recurrence From Treatment-Related Necrosis in Patients With High Grade Gliomas,Brain imaging tests are routinely used to detect the presence of a brain tumor or to evaluate the response to treatment. Sometimes the images obtained are not specific and the only way to establish a diagnosis is by obtaining a tissue sample. The hypotheses of the study is to determine if multimodal MR technique will provide tissue signatures that differentiate between tumor progression and treatment related necrosis in high grade glioma patients.,,COMPLETED,,2009-04,2011-04,2011-03,OBSERVATIONAL,,,,,,12,ACTUAL
NCT00859560,Retrospective Survey of Bone Fracture in Patients With Arimidex 1mg,Retrospective Survey of Bone Fracture in Post-Menopausal Breast Cancer Patients With Arimidex 1 mg as Adjuvant Therapy,"The retrospective survey is to investigate the incidence of bone fracture in post-menopausal breast cancer patients with Arimidex 1mg, who were previously registered for the clinical experience investigation.",,COMPLETED,,2008-01,2008-12,,OBSERVATIONAL,,,,,,2205,ACTUAL
NCT01794676,Genetic Evaluation of Families With Endocrine Cancers,A Pilot Study of Genetic Evaluation of Families With Endocrine Cancers,"This study is being conducted to identify altered genetic factors that may exist and influence endocrine cancers in unrelated MEN1 families with different cancers. A grading system will be developed for endocrine cancers, including pancreatic cancers, thymus gland cancers, parathyroid disease and MEN1 syndrome as low-risk and high-risk to improve screening and timing of surgery.","Participants will be sent a personal medical questionnaire and family history questionnaire to complete prior to their visit. Participants will meet with a genetic counselor face-to-face for up to 120 minutes to complete a personal and family history. Participants will receive genetic counseling including education about MEN1 syndrome and recommendations for the management of this disease. The genetic counselor will also assist participants with coping mentally. The genetic counselor will review the risk, benefits and limitations of genetic testing.

After study eligibility is confirmed and the participant agrees to participate in the study, approximately 10 ml (2 teaspoons) of blood will be taken from the participant for genetic testing. Tumor samples from any prior surgeries will be requested from the Jersey Shore University Medical Center pathology department for review.

The participant's blood sample and any tumor samples will be assigned a unique identifier. Participants will not be identified by name. This identifier, along with the participant's age, sex, ethnicity and if applicable, age of cancer diagnosis (or MEN1 syndrome diagnosis) will be kept at Jersey Shore University Medical Center research department. Medical records will be reviewed for demographics, known cancer risk factors, family history, age and stage at diagnosis of disease, tumor characteristics, previous and current treatments, medication history, test and study results, and pathology/surgery reports. Blood and tumor samples will be sent to the Functional Genomics Facility at The Cancer Institute of New Jersey and Rutgers University Cell \& DNA Repository for processing and/or analysis to identify the genetic pattern in patients at risk for MEN1.

The result of the genetic test for the MEN1 gene will be provided to the participant by either the genetic counselor or study doctor. The genetic counselor or study doctor will interrupt the results for the participant and provide emotional support, if necessary. The results of any altered genes will not be disclosed to the participant.

Medical records will be reviewed annually to determine the status of the participant's disease, if any. Participants will be contacted directly by phone or in person at follow-up clinic visit(s) for the collection of information not recorded in the participant's medical record for up to 20 years.",COMPLETED,,2013-03,2015-10,2015-09,OBSERVATIONAL,,,,,,9,ACTUAL
